open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
2025-08-05 06:00:00,3.0402,3.0537,3.016,3.0212,32924391.9,2025-08-05 06:59:59.999,99945683.78577,92187,14390675.0,43687944.61872,0
2025-08-05 07:00:00,3.0212,3.033,2.9947,3.0031,47646355.8,2025-08-05 07:59:59.999,143434581.23927,145718,21100487.3,63541066.31019,0
2025-08-05 08:00:00,3.003,3.0378,2.9977,3.0322,34229308.4,2025-08-05 08:59:59.999,103337932.39469,118998,17788674.8,53700831.16283,0
2025-08-05 09:00:00,3.0322,3.0628,3.0321,3.0595,34183400.6,2025-08-05 09:59:59.999,104075612.072,98683,17783784.7,54172414.95692,0
2025-08-05 10:00:00,3.0595,3.0785,3.0496,3.0726,33620375.5,2025-08-05 10:59:59.999,103069849.9531,102173,16239148.4,49783067.07919,0
2025-08-05 11:00:00,3.0726,3.0793,3.0581,3.0618,22262865.9,2025-08-05 11:59:59.999,68278246.20185,81399,9591332.8,29417698.33313,0
2025-08-05 12:00:00,3.0618,3.0643,3.011,3.0249,51702924.2,2025-08-05 12:59:59.999,157047371.03233,166499,25091462.1,76216407.63797,0
2025-08-05 13:00:00,3.0248,3.0429,3.0205,3.0363,29199780.3,2025-08-05 13:59:59.999,88546334.27356,128986,14240361.3,43179662.39611,0
2025-08-05 14:00:00,3.0362,3.0376,2.9577,2.9752,108222433.8,2025-08-05 14:59:59.999,323103016.85983,335994,49626000.5,148146040.15606,0
2025-08-05 15:00:00,2.9752,2.993,2.9555,2.9702,50529441.0,2025-08-05 15:59:59.999,150337094.39412,181987,25809174.4,76793157.59947,0
2025-08-05 16:00:00,2.9702,2.99,2.9605,2.9679,31939022.0,2025-08-05 16:59:59.999,95074255.26502,133976,15336262.5,45652301.88257,0
2025-08-05 17:00:00,2.968,2.9911,2.9672,2.9879,23970044.2,2025-08-05 17:59:59.999,71461962.56289,102211,13076933.4,38986062.14452,0
2025-08-05 18:00:00,2.9878,2.9885,2.951,2.9759,29353841.1,2025-08-05 18:59:59.999,87167265.15318,131787,13834351.6,41088946.25707,0
